Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Log_Return,Volatility_20d,Volatility_60d,Rolling_Mean_20d,Rolling_Mean_60d,Price_Std_20d,Price_Std_60d
2015-10-23 00:00:00-04:00,14.333333015441895,14.356666564941406,13.845999717712402,13.939332962036133,63532500,0.0,0.0,-0.01242211222596079,-0.012499911621996889,0.38868472278570443,0.45051808879556676,15.233233308792114,16.15469988187154,0.9489399490724766,1.084475036437382
2015-10-26 00:00:00-04:00,14.092000007629395,14.392000198364258,14.0,14.350666999816895,50871000,0.0,0.0,0.02950887527409196,0.029081868404439975,0.4026089808264314,0.45561456995781235,15.12266664505005,16.09815543492635,0.91415924587361,1.088678413296325
2015-10-27 00:00:00-04:00,14.322667121887207,14.473333358764648,13.833999633789062,14.023332595825195,52791000,0.0,0.0,-0.022809699646425874,-0.02307386560608883,0.40659156971004323,0.4555521672965228,15.001666641235351,16.04299987157186,0.8899914839265961,1.1087201729683533
2015-10-28 00:00:00-04:00,14.087332725524902,14.229999542236328,13.886667251586914,14.197333335876465,40929000,0.0,0.0,0.012407945034625278,0.012331597380900512,0.40956703186902277,0.45316854725365613,14.883533334732055,15.983755413691203,0.8268218575783682,1.110821739694706
2015-10-29 00:00:00-04:00,14.116666793823242,14.25,14.042667388916016,14.108667373657227,27075000,0.0,0.0,-0.006245254663083899,-0.006264837843194175,0.39699445288328183,0.45168465744196884,14.789366722106934,15.918755420049031,0.8007702219525517,1.1044114899744315
2015-10-30 00:00:00-04:00,14.026666641235352,14.108667373657227,13.592666625976562,13.795332908630371,66583500,0.0,0.0,-0.022208650663342766,-0.022458975944985506,0.3741735919363848,0.41734471941688484,14.653900003433227,15.875199858347575,0.720462154044384,1.1358476606348822
2015-11-02 00:00:00-05:00,13.928000450134277,14.386667251586914,13.814666748046875,14.252667427062988,58918500,0.0,0.0,0.03315139413174362,0.03261373712572758,0.4025840287466595,0.42287721320485266,14.546033382415771,15.84328875541687,0.5941223227106449,1.1542479746971803
2015-11-03 00:00:00-05:00,14.256667137145996,14.295999526977539,13.850000381469727,13.890000343322754,124987500,0.0,0.0,-0.025445558566223325,-0.025774895577753698,0.4058092040457521,0.4255943473365352,14.435666704177857,15.806855424245198,0.48595404302234607,1.1809688107025877
2015-11-04 00:00:00-05:00,15.133333206176758,15.515999794006348,15.013333320617676,15.442000389099121,190896000,0.0,0.0,0.11173506172895453,0.1059219136005671,0.56814268712687,0.4842715450924948,14.434566736221313,15.800477647781372,0.4835226954882978,1.1819039076099027
2015-11-05 00:00:00-05:00,15.371999740600586,15.638667106628418,15.279333114624023,15.451333045959473,67452000,0.0,0.0,0.0006043683865557536,0.0006041858295331785,0.5615561864711558,0.48422355592375205,14.4514000415802,15.793366527557373,0.5133840249140902,1.1827128545188879
2015-11-06 00:00:00-05:00,15.380000114440918,15.557332992553711,15.300000190734863,15.490667343139648,36679500,0.0,0.0,0.0025456895572166793,0.002542454778221519,0.5515313077781699,0.4827670287948979,14.490300035476684,15.78208875656128,0.5614479237528079,1.1823125587929555
2015-11-09 00:00:00-05:00,15.53266716003418,15.53266716003418,14.954000473022461,15.022000312805176,57763500,0.0,0.0,-0.030254799225420848,-0.030721921604877106,0.5565733192977438,0.4866134652208933,14.522800064086914,15.762288777033488,0.5729350490693814,1.1849695773562667
2015-11-10 00:00:00-05:00,14.898667335510254,14.91333293914795,14.405332565307617,14.433333396911621,69255000,0.0,0.0,-0.0391869859962497,-0.039975463341660966,0.573019304057127,0.48173067102243844,14.513633394241333,15.719522126515706,0.5728207951354906,1.1858711114158869
2015-11-11 00:00:00-05:00,14.517999649047852,14.631999969482422,14.241999626159668,14.60533332824707,50217000,0.0,0.0,0.011916854312549408,0.011846407719766909,0.5730262826056808,0.4798968207247587,14.520966720581054,15.673255475362142,0.5730188571124735,1.1740303925958309
2015-11-12 00:00:00-05:00,14.523332595825195,14.600000381469727,14.177332878112793,14.196000099182129,43738500,0.0,0.0,-0.028026284636262333,-0.02842651669418848,0.5771578593129575,0.48127395409137047,14.49306674003601,15.626244370142619,0.5746574427688088,1.1757970413296324
2015-11-13 00:00:00-05:00,14.196666717529297,14.199333190917969,13.767999649047852,13.812666893005371,51454500,0.0,0.0,-0.02700290247242554,-0.02737417981437927,0.5747164206870603,0.47331802625983604,14.427000093460084,15.587366612752279,0.573045651314305,1.19672111649494
2015-11-16 00:00:00-05:00,13.739333152770996,14.331999778747559,13.720000267028809,14.287332534790039,43881000,0.0,0.0,0.03436451812394292,0.033787245996180895,0.5900639662021766,0.46971145525099894,14.381033372879028,15.56907769838969,0.5433140454968635,1.2082013314204825
2015-11-17 00:00:00-05:00,14.346667289733887,14.399999618530273,14.09333324432373,14.266667366027832,32230500,0.0,0.0,-0.0014463979691021756,-0.0014474450123940017,0.5401684155964945,0.45765467898299256,14.384266757965088,15.563666598002117,0.5423841281923629,1.2133704907177543
2015-11-18 00:00:00-05:00,14.300000190734863,14.7586669921875,14.168000221252441,14.73799991607666,42178500,0.0,0.0,0.033037326654939525,0.032503323710174184,0.5489411771735652,0.46252424856183016,14.420866775512696,15.564822149276733,0.5402085445291236,1.2125364205685782
2015-11-19 00:00:00-05:00,14.702667236328125,15.079333305358887,14.686667442321777,14.786666870117188,37566000,0.0,0.0,0.0033021410176179433,0.003296700922651906,0.5486673245115612,0.46042051267701967,14.454466772079467,15.56144437789917,0.541059016815807,1.2144475147169351
2015-11-20 00:00:00-05:00,14.899333000183105,15.0,14.238666534423828,14.667332649230957,66010500,0.0,0.0,-0.008070393546729338,-0.00810313545175424,0.5472736741848707,0.4289607192781107,14.490866756439209,15.535911035537719,0.5289315046718444,1.2169112034327254
2015-11-23 00:00:00-05:00,14.489999771118164,14.612000465393066,14.312000274658203,14.516667366027832,37893000,0.0,0.0,-0.010272166508136338,-0.010325289314524337,0.539975992198087,0.42642191246064504,14.499166774749757,15.501766618092855,0.5279171630430533,1.2162786990837218
2015-11-24 00:00:00-05:00,14.357999801635742,14.733332633972168,14.333333015441895,14.550000190734863,37204500,0.0,0.0,0.0022961761034103745,0.00229354391959643,0.5325313655821776,0.4264203243703696,14.525500154495239,15.467533286412557,0.5159320141995762,1.2136324800352696
2015-11-25 00:00:00-05:00,14.755999565124512,15.388667106628418,14.692000389099121,15.309332847595215,59862000,0.0,0.0,0.052187810783939304,0.050871625742564236,0.5604738939956008,0.4322413346944525,14.581100130081177,15.457544390360514,0.5381451626931881,1.2124059710915351
2015-11-27 00:00:00-05:00,15.404000282287598,15.483332633972168,15.133999824523926,15.440667152404785,29241000,0.0,0.0,0.008578708564050963,0.008542120546783584,0.5592261340229784,0.42527404787172957,14.647700119018555,15.439677731196086,0.5586334685955248,1.2044663688169546
2015-11-30 00:00:00-05:00,15.452667236328125,15.618666648864746,15.272000312805176,15.350666999816895,39897000,0.0,0.0,-0.005828773569144241,-0.005845827169811036,0.5515914446798714,0.4250972567131471,14.72546682357788,15.422666645050048,0.5417338179090684,1.198276976834938
2015-12-01 00:00:00-05:00,15.404000282287598,15.866666793823242,15.403332710266113,15.812666893005371,56010000,0.0,0.0,0.03009640513952827,0.02965239508444062,0.5496936258007276,0.42868736480592246,14.803466796875,15.417399962743124,0.5809619910020242,1.195813270676565
2015-12-02 00:00:00-05:00,15.800000190734863,15.90666675567627,15.415332794189453,15.465999603271484,44722500,0.0,0.0,-0.021923391675773063,-0.02216728039521691,0.5471783786190371,0.4275881828475616,14.882266759872437,15.399422184626262,0.5569257693714694,1.1866519904702792
2015-12-03 00:00:00-05:00,15.6986665725708,15.829999923706055,15.333333015441895,15.513999938964844,44094000,0.0,0.0,0.0031036038358105422,0.0030987975992940553,0.3784372496249812,0.4275928216010483,14.885866737365722,15.381422185897828,0.5609524708419433,1.176371223537003
2015-12-04 00:00:00-05:00,15.497332572937012,15.5513334274292,15.177332878112793,15.358667373657227,38604000,0.0,0.0,-0.010012412396463,-0.010062873706305039,0.38027080367354876,0.428008950795656,14.88123345375061,15.361311101913453,0.5564003086339806,1.166057482467991
2015-12-07 00:00:00-05:00,15.180000305175781,15.708666801452637,15.076666831970215,15.408666610717773,47163000,0.0,0.0,0.003255441103328094,0.0032501536272098092,0.38034289745113664,0.4277755244307756,14.877133417129517,15.340077765782674,0.5519575035624238,1.1531160696789469
2015-12-08 00:00:00-05:00,15.168000221252441,15.25333309173584,14.946666717529297,15.114666938781738,40314000,0.0,0.0,-0.01908015011055786,-0.01926452521184706,0.37049186727420064,0.42851966697437727,14.881766748428344,15.31066665649414,0.5536239950641832,1.1355617185058104
2015-12-09 00:00:00-05:00,15.113332748413086,15.166666984558105,14.714667320251465,14.968000411987305,45867000,0.0,0.0,-0.009703589724369799,-0.009750976347211632,0.342239670723781,0.42880117000496437,14.90850009918213,15.27838888168335,0.5436495273627702,1.1168554271766031
2015-12-10 00:00:00-05:00,14.980667114257812,15.232666969299316,14.909333229064941,15.137999534606934,31075500,0.0,0.0,0.011357503870956798,0.011293491647282305,0.34203123562301946,0.4231457698589049,14.935133409500121,15.239299980799357,0.5410571814767993,1.0787692936758422
2015-12-11 00:00:00-05:00,15.015999794006348,15.050000190734863,14.442667007446289,14.468000411987305,49030500,0.0,0.0,-0.044259422857554354,-0.045268765577998055,0.36502016494311557,0.43187646095790516,14.94873342514038,15.189244445164999,0.5246708530798955,1.0425152796140373
2015-12-14 00:00:00-05:00,14.500666618347168,14.727999687194824,14.324666976928711,14.571999549865723,42406500,0.0,0.0,0.007188217785247586,0.007162505690348391,0.3498448345756542,0.43231686627410576,14.986700057983398,15.142533334096273,0.46184769194329395,1.0050504301773495
2015-12-15 00:00:00-05:00,14.788000106811523,14.814666748046875,14.533332824707031,14.739333152770996,33666000,0.0,0.0,0.011483228662796385,0.01141779682858444,0.331505335654993,0.43197841983754653,15.009300088882446,15.094633340835571,0.4361688920757773,0.9524056227450848
2015-12-16 00:00:00-05:00,14.80666732788086,15.658666610717773,14.715332984924316,15.633999824523926,76564500,0.0,0.0,0.06069926383234869,0.05892837348959033,0.39149060950011483,0.45048656122094866,15.07766671180725,15.065266672770182,0.4205190553246057,0.906290593924828
2015-12-17 00:00:00-05:00,15.595999717712402,15.850666999816895,15.320667266845703,15.559332847595215,49479000,0.0,0.0,-0.004775935638145934,-0.004787376861655864,0.37819248933030686,0.45052257466690254,15.118733358383178,15.034522231419881,0.42567522750727776,0.8554720523297896
2015-12-18 00:00:00-05:00,15.526000022888184,15.726667404174805,15.28600025177002,15.36400032043457,45213000,0.0,0.0,-0.01255404258485504,-0.012633510372626498,0.38218111749166184,0.45065533185621826,15.147600030899047,14.998233366012574,0.42152671273010617,0.7910897865127432
2015-12-21 00:00:00-05:00,15.446000099182129,15.722000122070312,15.405332565307617,15.503999710083008,29298000,0.0,0.0,0.009112170445755297,0.009070905109061408,0.38092863365651214,0.44888448034394,15.189433383941651,14.971177816390991,0.41278094141083754,0.7433590217498672
2015-12-22 00:00:00-05:00,15.666000366210938,15.770000457763672,15.308667182922363,15.329999923706055,29422500,0.0,0.0,-0.011222896648004466,-0.011286348541965068,0.381384221995875,0.44450495025100434,15.230100011825561,14.950644477208455,0.3819233424751967,0.7151521778044667
2015-12-23 00:00:00-05:00,15.478667259216309,15.563332557678223,15.208666801452637,15.313332557678223,23325000,0.0,0.0,-0.001087238493853948,-0.0010878299663785369,0.38165602539334403,0.44431404550620096,15.268266630172729,14.931811141967774,0.34691887614901895,0.6895989811477594
2015-12-24 00:00:00-05:00,15.370667457580566,15.458666801452637,15.218667030334473,15.371333122253418,10620000,0.0,0.0,0.003787586036986701,0.003780431193691777,0.3343789676998604,0.4441144484884445,15.27136664390564,14.912000036239624,0.34758153089864086,0.6583993442164994
2015-12-28 00:00:00-05:00,15.432666778564453,15.465332984924316,15.03600025177002,15.263333320617676,28519500,0.0,0.0,-0.007026053028503343,-0.007050851966452754,0.3339108688002163,0.43882982098486406,15.262499952316285,14.899855597813923,0.34528973337620267,0.6447188167920949
2015-12-29 00:00:00-05:00,15.337332725524902,15.847999572753906,15.303333282470703,15.812666893005371,36094500,0.0,0.0,0.03599040660703223,0.035357883762594786,0.357037683481901,0.44014454892969546,15.285599946975708,14.888322257995606,0.36631256705184184,0.6212876412055932
2015-12-30 00:00:00-05:00,15.773332595825195,16.242000579833984,15.711333274841309,15.87266731262207,55468500,0.0,0.0,0.003794452891639599,0.003787272114281592,0.3411677766330719,0.44007909108173127,15.288599967956543,14.879366715749105,0.3710711069971921,0.6025724803438017
2015-12-31 00:00:00-05:00,15.900667190551758,16.229999542236328,15.891332626342773,16.000667572021484,40725000,0.0,0.0,0.008064193426244648,0.00803185157604771,0.33160768785604144,0.4386193751615297,15.315333366394043,14.877755610148112,0.4024567785112147,0.5993815716699941
2016-01-04 00:00:00-05:00,15.381333351135254,15.425333023071289,14.600000381469727,14.894000053405762,102406500,0.0,0.0,-0.06916383417344563,-0.07167199374655636,0.4164995346570745,0.45410597844869716,15.28433337211609,14.868255615234375,0.41015344198654835,0.5944290030064269
2016-01-05 00:00:00-05:00,15.090666770935059,15.12600040435791,14.666666984558105,14.895333290100098,47802000,0.0,0.0,8.951501876963697e-05,8.951101253942103e-05,0.41537005055242554,0.451708206031953,15.261166667938232,14.864600054423015,0.41872944850551214,0.5935617485321306
2016-01-06 00:00:00-05:00,14.666666984558105,14.670000076293945,14.398667335510254,14.602666854858398,56686500,0.0,0.0,-0.019648196488239345,-0.019843788561297093,0.4200398672507604,0.45017278430901975,15.220866680145264,14.862766710917155,0.4419297789094883,0.5942085068958345
2016-01-07 00:00:00-05:00,14.279333114624023,14.562666893005371,14.244667053222656,14.376667022705078,53314500,0.0,0.0,-0.015476613580219345,-0.015597626568759423,0.41832724078937633,0.44873939124821893,15.183966684341431,14.86284449895223,0.48040000564237956,0.5941434734427554
2016-01-08 00:00:00-05:00,14.52400016784668,14.696000099182129,14.0513334274292,14.066666603088379,54421500,0.0,0.0,-0.021562746019443524,-0.021798618902587004,0.42324983168541214,0.449598395258109,15.138899993896484,14.85367782910665,0.5402726919671444,0.6021942316347921
2016-01-11 00:00:00-05:00,14.267333030700684,14.296667098999023,13.533332824707031,13.856666564941406,61371000,0.0,0.0,-0.014928912731952182,-0.015041470598887025,0.4219033911483097,0.45009062429986485,15.074833345413207,14.843644491831462,0.6116426587721925,0.6137905751954963
2016-01-12 00:00:00-05:00,14.106666564941406,14.249333381652832,13.687333106994629,13.998000144958496,46378500,0.0,0.0,0.01019968109607805,0.010148015367819617,0.3966369324898101,0.44856282888332627,15.051333332061768,14.831044499079386,0.6443399976364759,0.6233472510376104
2016-01-13 00:00:00-05:00,14.133999824523926,14.176667213439941,13.333333015441895,13.354000091552734,61896000,0.0,0.0,-0.04600657570629507,-0.04709850033150001,0.42535195208340404,0.4546969784841983,14.990433359146119,14.8013778368632,0.7421629037762129,0.650452483041029
2016-01-14 00:00:00-05:00,13.480667114257812,14.0,12.892000198364258,13.745332717895508,97360500,0.0,0.0,0.029304524761110118,0.02888335550021133,0.4384643204255919,0.45894305912868333,14.940733337402344,14.77702226638794,0.791505301011728,0.6622713603691485
2016-01-15 00:00:00-05:00,13.264666557312012,13.671333312988281,13.149999618530273,13.666000366210938,83679000,0.0,0.0,-0.005771584676250496,-0.005788304635901255,0.3679587556912597,0.43877827281671355,14.842333364486695,14.76808894475301,0.8225060172982315,0.6736760820341682
2016-01-19 00:00:00-05:00,13.913999557495117,14.031332969665527,13.385333061218262,13.64799976348877,60580500,0.0,0.0,-0.0013171814898143008,-0.0013180497358616836,0.36837132169773834,0.43787915706309155,14.746766710281372,14.762122281392415,0.8455297811406366,0.6820732580806032
2016-01-20 00:00:00-05:00,13.293333053588867,13.41866683959961,12.75,13.24666690826416,87579000,0.0,0.0,-0.02940598345394596,-0.02984700672603167,0.37694064341406697,0.4416512890147135,14.640900039672852,14.747655614217122,0.8952699872903248,0.7048627866670124
2016-01-21 00:00:00-05:00,13.436667442321777,13.548666954040527,13.001333236694336,13.33133316040039,47493000,0.0,0.0,0.006391513633018819,0.006371174528862555,0.37550832748328894,0.4411981907073738,14.53226671218872,14.73752228418986,0.9165914841104832,0.7208691088570988
2016-01-22 00:00:00-05:00,13.653332710266113,13.699999809265137,13.268667221069336,13.50333309173584,46861500,0.0,0.0,0.012901930307042342,0.012819409432011437,0.3818340468736165,0.43769342752148405,14.44093337059021,14.72340005238851,0.9238976235983467,0.7367022690481535
2016-01-25 00:00:00-05:00,13.337332725524902,13.571332931518555,13.058667182922363,13.092000007629395,40480500,0.0,0.0,-0.030461596504509303,-0.030935193433109923,0.39090568655932834,0.43962503626288996,14.329866743087768,14.707877842585246,0.9467388491165583,0.7611097949982185
2016-01-26 00:00:00-05:00,13.113332748413086,13.187999725341797,12.592000007629395,12.904000282287598,74463000,0.0,0.0,-0.014359893464118478,-0.014463994522802691,0.38925214814252707,0.4396195993445782,14.206500101089478,14.686322291692099,0.9644750657890765,0.7934417532822818
2016-01-27 00:00:00-05:00,12.825332641601562,12.883999824523926,12.38466739654541,12.538000106811523,54258000,0.0,0.0,-0.028363311180212625,-0.028773321328083013,0.3955565345733046,0.4430231967584544,14.07023344039917,14.660144503911336,0.999201118229259,0.8375096816701457
2016-01-28 00:00:00-05:00,12.719332695007324,12.751999855041504,12.160667419433594,12.646666526794434,68892000,0.0,0.0,0.00866696594809202,0.00862962340794968,0.3645689709718365,0.4414010234254622,13.911933422088623,14.64100006421407,0.9585884667613033,0.870107429966636
2016-01-29 00:00:00-05:00,12.66333293914795,12.916000366210938,12.538666725158691,12.74666690826416,42784500,0.0,0.0,0.007907252180474389,0.007876153690118506,0.36704445189930784,0.43603997043760095,13.755633401870728,14.615900055567424,0.873098531121979,0.9026141383660248
2016-02-01 00:00:00-05:00,12.583999633789062,13.3013334274292,12.183333396911621,13.129332542419434,79464000,0.0,0.0,0.030020838930620908,0.029579034008357437,0.38947911689822434,0.43784013952761447,13.612066650390625,14.603222258885701,0.7042564557816946,0.918190313634713
2016-02-02 00:00:00-05:00,12.82800006866455,12.874667167663574,12.01533317565918,12.185333251953125,86604000,0.0,0.0,-0.07190002137704643,-0.07461581641391855,0.3951141634377138,0.3964399797948457,13.476633310317993,14.548944473266602,0.7052038564198865,0.9629334374141394
2016-02-03 00:00:00-05:00,12.239333152770996,12.262666702270508,11.345333099365234,11.565333366394043,118971000,0.0,0.0,-0.05088083130264043,-0.05222091533974821,0.4190854766769763,0.4079644899550106,13.31013331413269,14.48417781194051,0.7446245953320831,1.0295889780885927
2016-02-04 00:00:00-05:00,11.380000114440918,11.732000350952148,11.13266658782959,11.688667297363281,65781000,0.0,0.0,0.010664105137480506,0.01060764461422636,0.42573329354993206,0.40890059637722403,13.164433336257934,14.420811144510905,0.7632613331197455,1.0822457203404625
2016-02-05 00:00:00-05:00,11.420000076293945,11.533332824707031,10.515999794006348,10.84000015258789,141564000,0.0,0.0,-0.07260598006471042,-0.07537675524991229,0.4791473952806134,0.42907274494901776,12.987599992752076,14.351111141840617,0.8698719771915271,1.1736758544945523
2016-02-08 00:00:00-05:00,10.473333358764648,10.476667404174805,9.733332633972168,9.866000175476074,139695000,0.0,0.0,-0.08985239514773324,-0.09414848949038832,0.5502825672898,0.4578812338099783,12.77756667137146,14.274988921483358,1.0778777546454346,1.3086101438680997
2016-02-09 00:00:00-05:00,9.48799991607666,10.652667045593262,9.403332710266113,9.883333206176758,129774000,0.0,0.0,0.0017568447590106118,0.0017553033123812,0.5542843417994953,0.45666409629187743,12.578900003433228,14.196288919448852,1.2246879408539093,1.4252032925755669
2016-02-10 00:00:00-05:00,10.033332824707031,10.33133316040039,9.449333190917969,9.57800006866455,156097500,0.0,0.0,-0.03089374112383303,-0.03138101482046277,0.5475213426988995,0.45729024413258157,12.35789999961853,14.119322252273559,1.3477483302097926,1.5448888986405342
2016-02-11 00:00:00-05:00,10.133333206176758,10.883999824523926,9.800000190734863,10.031332969665527,213786000,0.0,0.0,0.04733064290572564,0.0462446823259849,0.5837191607032086,0.4680402808820776,12.19176664352417,14.056300020217895,1.4212814562857266,1.6322674859764477
2016-02-12 00:00:00-05:00,10.333333015441895,10.46733283996582,9.579999923706055,10.06933307647705,108537000,0.0,0.0,0.0037881413094784655,0.0037809843708239777,0.5656234467749146,0.4612345600487764,12.007966661453247,13.986000029246012,1.447253053429462,1.7110782390289698
2016-02-16 00:00:00-05:00,10.579999923706055,10.863332748413086,10.27400016784668,10.344667434692383,83907000,0.0,0.0,0.027343852480015807,0.026976687450607925,0.5845469725647605,0.4660353207405301,11.84190001487732,13.920633363723756,1.4375090396436756,1.7739341345862358
2016-02-17 00:00:00-05:00,10.600000381469727,11.28933334350586,10.445332527160645,11.245332717895508,87378000,0.0,0.0,0.08706565860035376,0.08348200981104029,0.6840274940837542,0.49695442286277447,11.721766662597656,13.86242224375407,1.3777836575530162,1.8037133538687322
2016-02-18 00:00:00-05:00,11.494667053222656,11.529999732971191,10.98466682434082,11.118000030517578,58314000,0.0,0.0,-0.011323158733693717,-0.01138775377170307,0.6797814825463969,0.49693898408321346,11.615333318710327,13.801277796427408,1.3353517294654682,1.8337829588102552
2016-02-19 00:00:00-05:00,10.910667419433594,11.166000366210938,10.833333015441895,11.10533332824707,44391000,0.0,0.0,-0.0011392968371775059,-0.0011399463291754239,0.6782141726093869,0.4969147136920158,11.504033327102661,13.741911141077678,1.2762570966305455,1.8627000542894874
2016-02-22 00:00:00-05:00,11.341333389282227,11.927332878112793,11.323332786560059,11.849332809448242,75901500,0.0,0.0,0.06699479062990088,0.06484609004893599,0.7260477445549629,0.5176401254848104,11.421333312988281,13.697455565134684,1.1906004167347934,1.8756805123585771
2016-02-23 00:00:00-05:00,11.744000434875488,12.11533260345459,11.578666687011719,11.814000129699707,89766000,0.0,0.0,-0.0029818286241705128,-0.002986283132399764,0.7200509835549914,0.5175289270954202,11.357433319091797,13.651855564117431,1.1289131600143005,1.8878212539054235
2016-02-24 00:00:00-05:00,11.516667366027832,11.966667175292969,11.189332962036133,11.933333396911621,80934000,0.0,0.0,0.010101004393246793,0.01005033020281575,0.7206801915934956,0.505426628599994,11.308899974822998,13.595588906606038,1.0786720723107919,1.8878936671265176
