Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Daily_Return,Log_Return,Volatility_20d,Volatility_60d,Rolling_Mean_20d,Rolling_Mean_60d,Price_Std_20d,Price_Std_60d
2015-09-25 00:00:00-04:00,164.9294360968496,165.23448489383887,162.53141612350117,163.4126739501953,155054800,0.0,0.0,0.0,-0.0002592373734968678,-0.00025927098131317013,0.20280511111375613,0.20619240407071085,165.33617706298827,171.58114064534504,1.927214174181029,6.071784777258216
2015-09-28 00:00:00-04:00,162.50596832647378,162.61612876814178,158.99791423340815,159.31143188476562,178515900,0.0,0.0,0.0,-0.025097453987440788,-0.025417765787536215,0.2195400772890983,0.2119989021650759,164.9023551940918,171.3237154642741,2.248636892968873,6.2593816003863765
2015-09-29 00:00:00-04:00,159.53180483068311,160.7774198650499,158.39633734430123,159.40469360351562,159045600,0.0,0.0,0.0,0.0005854050625662133,0.0005852337798658208,0.21880260060669668,0.21201924421131751,164.54105529785156,171.07613347371418,2.5204153148973245,6.432672692514331
2015-09-30 00:00:00-04:00,161.3112592596426,162.54840548847173,160.52322388915175,162.37893676757812,163452000,0.0,0.0,0.0,0.018658441585542418,0.018486508243824157,0.2045677193021258,0.2154224249526159,164.57714767456054,170.85985819498697,2.4818161528745875,6.504105028565326
2015-10-01 00:00:00-04:00,162.76024189276595,163.10766116903466,160.84522081247422,162.8026123046875,131079000,0.0,0.0,0.0,0.0026091779238326396,0.0026057799284797956,0.19264720185001621,0.21308192606728618,164.4810012817383,170.69967778523764,2.512818608115298,6.583062099684837
2015-10-02 00:00:00-04:00,160.802856442626,165.25994725007183,160.25206692621876,165.23452758789062,211003300,0.0,0.0,0.0,0.014937814871494481,0.014827344480445618,0.20031613128475456,0.21547138610586408,164.50055084228515,170.5748311360677,2.517304492810653,6.614948534269754
2015-10-05 00:00:00-04:00,166.47165339991278,168.4036250662486,166.36149292423195,168.17483520507812,126320800,0.0,0.0,0.0,0.01779475307074363,0.017638279992028515,0.20099430871971144,0.21709455188409874,164.79187622070313,170.46274058024088,2.591184525014819,6.597369553620455
2015-10-06 00:00:00-04:00,168.03927710215044,168.60700444497422,166.92924207889533,167.59864807128906,110274500,0.0,0.0,0.0,-0.003426119806131722,-0.0034320023947401585,0.18174504912688205,0.2158139538503286,164.85039215087892,170.3088737487793,2.642785754310634,6.553849910927809
2015-10-07 00:00:00-04:00,168.53915351266443,169.32720155118835,167.33590918522555,168.9713134765625,124307300,0.0,0.0,0.0,0.008190193781811184,0.008156836157884166,0.1760825226630597,0.2163495398386969,165.08881225585938,170.16509908040365,2.7921684895930494,6.485504588808739
2015-10-08 00:00:00-04:00,168.58159360954522,170.78472594957356,168.276544715228,170.4966278076172,153055200,0.0,0.0,0.0,0.009027060864187808,0.008986560500624555,0.17760282235256825,0.21727279138199676,165.35882034301758,170.04773076375326,3.04280182285031,6.41311873502571
2015-10-09 00:00:00-04:00,170.64062174516803,171.08123772710357,169.96273409574908,170.59825134277344,107069200,0.0,0.0,0.0,0.000596044252974437,0.0005958666891524453,0.17730811821173767,0.21654813954157345,165.59639739990234,169.90831197102864,3.2606018112113793,6.306044259258583
2015-10-12 00:00:00-04:00,170.67458227959438,170.9626804499528,170.2424350240567,170.7593231201172,56395600,0.0,0.0,0.0,0.0009441584311442597,0.0009437129939261971,0.17627018082337279,0.2165511807968395,165.87279663085937,169.76904881795247,3.456447541605344,6.190480460841671
2015-10-13 00:00:00-04:00,170.02213456527738,171.30165159181877,169.51372824958787,169.68319702148438,88038700,0.0,0.0,0.0,-0.00630200494456068,-0.006321946402647016,0.1736143065138855,0.2168376519488303,165.99212493896485,169.61030451456705,3.5481694678108653,6.065189883071216
2015-10-14 00:00:00-04:00,169.6237754852051,170.20845339252674,168.57306196329918,168.86962890625,99106200,0.0,0.0,0.0,-0.004794629813176909,-0.0048061609237351754,0.172057455456351,0.21689658547486837,165.9982795715332,169.44980239868164,3.553301760840438,5.952332928396158
2015-10-15 00:00:00-04:00,169.53909774564403,171.47106961872288,169.16625880002624,171.4626007080078,134142200,0.0,0.0,0.0,0.015354873570530225,0.015238180521255014,0.1800422470853087,0.21940448748930425,166.15304946899414,169.3378557840983,3.72517077432945,5.847611959955261
2015-10-16 00:00:00-04:00,171.8693637361388,172.25914058371873,171.09826602380645,172.24220275878906,114580100,0.0,0.0,0.0,0.004546776075727843,0.004536470715024248,0.1682831086110084,0.2193885940416432,166.48437042236327,169.25562082926433,3.96202174898035,5.769686476234895
2015-10-19 00:00:00-04:00,171.58972340002174,172.32691955566406,171.27620557376218,172.32691955566406,76523900,0.0,0.0,0.0,0.000491846919733474,0.0004917260026840759,0.1679400608348224,0.21840199589732617,166.7771324157715,169.20542577107747,4.171808506436037,5.728824571461332
2015-10-20 00:00:00-04:00,171.88628984116232,172.7251645921883,171.6320802776617,172.10659790039062,78448500,0.0,0.0,0.0,-0.0012785097989421734,-0.0012793277898757846,0.15920691033647552,0.21810084571800273,167.16691513061522,169.1685587565104,4.2917193332429955,5.702418359550407
2015-10-21 00:00:00-04:00,172.53023726388608,172.6827552097886,170.8694130294741,171.0388946533203,102038000,0.0,0.0,0.0,-0.006203732222330394,-0.006223055327439293,0.16155060362647042,0.21689794908619459,167.5164482116699,169.0782107035319,4.308991955445029,5.627389809795391
2015-10-22 00:00:00-04:00,171.99643380695693,174.14024490526398,171.03892967028438,173.92840576171875,174911700,0.0,0.0,0.0,0.016893883196890336,0.016752768649740356,0.16813216357729235,0.21929677980302847,168.04011611938478,169.01579004923502,4.424301818091246,5.5506795567303975
2015-10-23 00:00:00-04:00,175.61468335861022,176.20783048728353,174.8096970461509,175.83499145507812,144442300,0.0,0.0,0.0,0.01096189943792969,0.010902253312303165,0.1698121377112303,0.22049896575908856,168.6612319946289,168.98444391886395,4.6086054908407865,5.505845364360638
2015-10-26 00:00:00-04:00,175.65701105831423,175.71631929193788,175.02996257214767,175.40280151367188,69033000,0.0,0.0,0.0,-0.00245792909494158,-0.0024609547615923725,0.13410981907228808,0.22053352567622408,169.4658004760742,168.9503901163737,4.283561205923348,5.458740400152248
2015-10-27 00:00:00-04:00,174.7248924452771,175.40278017196493,174.37747320752507,175.0638427734375,77905800,0.0,0.0,0.0,-0.0019324591016178783,-0.0019343287097233393,0.13546433486688703,0.22046188742782208,170.2487579345703,168.92066294352213,3.745037375392665,5.419722801353587
2015-10-28 00:00:00-04:00,175.40278749125423,177.08054966435145,174.73338157585775,177.0551300048828,135906700,0.0,0.0,0.0,0.011374634532742345,0.011310429788977602,0.12778116452194735,0.22166532082198817,170.98256759643556,168.9298828125,3.554862326750365,5.43329198198265
2015-10-29 00:00:00-04:00,176.54674841450787,177.32631491566698,176.4281190106279,176.95347595214844,90525500,0.0,0.0,0.0,-0.0005741378559975807,-0.0005743027362487751,0.1288568573296178,0.22157252504473804,171.6901107788086,168.92771530151367,3.2349376305686057,5.430009054700059
2015-10-30 00:00:00-04:00,177.14837405789012,177.4703737130629,176.02987003564334,176.19085693359375,131076900,0.0,0.0,0.0,-0.004309714824482502,-0.00431902841432672,0.125671404400385,0.22109623970315398,172.23792724609376,168.93700205485027,3.003609337360327,5.442135314386205
2015-11-02 00:00:00-05:00,176.5213537228813,178.47026378666155,176.39424246026272,178.27537536621094,86270800,0.0,0.0,0.0,0.011831024996960204,0.011761585577129311,0.11806650943938453,0.22233928127117383,172.7429542541504,168.98665084838868,3.130938393635669,5.514246781341206
2015-11-03 00:00:00-05:00,177.91949046371832,179.35152538065572,177.69070053039454,178.79226684570312,95246100,0.0,0.0,0.0,0.0028993991931325347,0.002895204042280398,0.11564838337653452,0.2209462224262472,173.3026351928711,169.00810419718425,3.163260900217452,5.550335508846605
2015-11-04 00:00:00-05:00,179.08878068087284,179.2158789692817,177.7075856085444,178.24989318847656,96224500,0.0,0.0,0.0,-0.00303354091759811,-0.0030381514293257106,0.11616726474943542,0.2202161642469956,173.7665641784668,169.04721323649088,3.1749727120704425,5.607715172653451
2015-11-05 00:00:00-05:00,178.309234510165,178.77528320355773,177.17377982417906,178.0719757080078,78408700,0.0,0.0,0.0,-0.0009981351308896436,-0.00099863359947968,0.1143638515004994,0.2202245725807367,174.14533157348632,169.07984364827473,3.2159419713944417,5.655030071811801
2015-11-06 00:00:00-05:00,177.7245174394973,178.21598565175296,176.63990239508178,177.9787139892578,110471500,0.0,0.0,0.0,-0.0005237304656119379,-0.0005238676603163652,0.11464094898500007,0.2202082228992562,174.51435470581055,169.11457290649415,3.2109422591702175,5.703781495188942
2015-11-09 00:00:00-05:00,177.36017694483604,177.51270782964448,175.36041520041817,176.31793212890625,131008700,0.0,0.0,0.0,-0.009331351053878278,-0.009375160859563483,0.12165570433656915,0.22096877775646181,174.79228515625,169.11094487508137,3.107720236076734,5.699048419770903
2015-11-10 00:00:00-05:00,175.83497385894222,176.75860243434465,175.56382645424193,176.72470092773438,75874600,0.0,0.0,0.0,0.002307018882973022,0.0023043618007510367,0.11799322094175894,0.22072145200910423,175.1443603515625,169.0976587931315,2.889662942744,5.680005250409335
2015-11-11 00:00:00-05:00,176.99583209644038,177.04667141834204,175.96205611899262,176.02984619140625,67846000,0.0,0.0,0.0,-0.0039318484211907645,-0.00393959845851255,0.11736641243647156,0.22079006470883147,175.50237121582032,169.08136240641275,2.4868208558628133,5.658287415207389
2015-11-12 00:00:00-05:00,174.9791401012217,175.4536577344494,173.55558720153863,173.57252502441406,121315200,0.0,0.0,0.0,-0.01395968479299936,-0.014058037581503265,0.1195778797570386,0.22206128457676688,175.6078674316406,169.04743245442708,2.3472632771129454,5.624487977698345
2015-11-13 00:00:00-05:00,173.1573224635945,173.4284698460484,171.53886829110488,171.62359619140625,153577100,0.0,0.0,0.0,-0.011228325639289327,-0.01129183916889277,0.12569417031780467,0.2190635192322899,175.5769371032715,169.0421351114909,2.397485940587656,5.621865168793888
2015-11-16 00:00:00-05:00,171.4371780301968,174.2927653767331,171.31853570446503,174.2334442138672,117645200,0.0,0.0,0.0,0.01520681351735731,0.01509234889803784,0.1370325008318428,0.21198023217237064,175.67226333618163,169.1665995279948,2.2972690324486296,5.653189006451398
2015-11-17 00:00:00-05:00,174.54695219731732,175.43666608740781,173.60638606154694,174.1063232421875,121123700,0.0,0.0,0.0,-0.0007296014393405326,-0.0007298677280016148,0.13694729123815655,0.19223421335440244,175.7722496032715,169.40597864786784,2.174126666132199,5.550574207183021
2015-11-18 00:00:00-05:00,174.58935251705347,177.01279297051065,174.54699502970854,176.86874389648438,121342500,0.0,0.0,0.0,0.015866285628548082,0.01574173186179522,0.14457200239003604,0.19242508566419517,176.0637420654297,169.72272923787435,1.8765590289042258,5.42150860307622
2015-11-19 00:00:00-05:00,176.75009035340258,177.13988003491488,176.41962183349108,176.71620178222656,88220500,0.0,0.0,0.0,-0.0008624594198910485,-0.0008628315519978069,0.13313525502385234,0.17687532635620395,176.20313186645507,169.9359209696452,1.8120278580665732,5.441113146559153
2015-11-20 00:00:00-05:00,177.47881310647423,178.04654039957754,176.97887588369227,177.3601837158203,94011500,0.0,0.0,0.0,0.0036441589797597818,0.0036375351198132807,0.12819023566525356,0.1700982905046891,176.27939147949218,170.09226684570314,1.8277450193266942,5.51817061169593
