Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Daily_Return,Log_Return,Volatility_20d,Volatility_60d,Rolling_Mean_20d,Rolling_Mean_60d,Price_Std_20d,Price_Std_60d
2015-09-25 00:00:00-04:00,61.59700026208581,61.619645297021655,61.521514892578125,61.521514892578125,1134000,0.0,0.0,0.0,-0.0018373871237331585,-0.0018390771899756484,0.03785631389451531,0.036668470852408944,61.49034576416015,61.38585243225098,0.1302667840496777,0.22800758016124045
2015-09-28 00:00:00-04:00,61.61965166133638,61.72533234139514,61.55171654951222,61.6800422668457,1305000,0.0,0.0,0.0,0.0025767794330875393,0.0025734652290584767,0.03885308340055029,0.03669699078618948,61.50273399353027,61.397735023498534,0.136104209617441,0.22436241788074
2015-09-29 00:00:00-04:00,61.68759054492958,61.80836599289208,61.67249001445618,61.7253303527832,1256600,0.0,0.0,0.0,0.0007342421352691808,0.0007339727113860904,0.03845036537003242,0.0360843698283815,61.52152938842774,61.40686378479004,0.13972569659767034,0.2263877149555605
2015-09-30 00:00:00-04:00,61.7404191968651,61.85365011732319,61.71022390079869,61.846099853515625,4432000,0.0,0.0,0.0,0.001956563051864979,0.0019546514753841734,0.038134418379520224,0.036235133212818765,61.53888912200928,61.4170036315918,0.15723751068963776,0.2322322938502597
2015-10-01 00:00:00-04:00,61.9399100843652,61.99285641280166,61.871838706682766,61.879398345947266,2023700,0.164,0.0,0.0,0.0005384089297548744,0.000538264039671465,0.03794976985444109,0.03581982671964345,61.56017932891846,61.42481638590495,0.17310704196439225,0.23977688783110626
2015-10-02 00:00:00-04:00,62.1516727639891,62.280255833262665,62.02308969471553,62.11385726928711,1770400,0.0,0.0,0.0,0.003788965788404486,0.0037818057379566325,0.03986271799717232,0.03586471295819547,61.59092693328857,61.439920552571614,0.21191499644429349,0.2539849784670907
2015-10-05 00:00:00-04:00,62.03820563795492,62.03820563795492,61.871807098388665,61.87180709838867,4199900,0.0,0.0,0.0,-0.0038968787568458563,-0.0039044913722639215,0.04204947498923445,0.035446302125134825,61.60202598571777,61.45575141906738,0.220789508065639,0.25073433152261826
2015-10-06 00:00:00-04:00,61.94745931123317,62.01553067113269,61.871822543328534,61.95502471923828,1925300,0.0,0.0,0.0,0.0013450006513835433,0.0013440969482375537,0.0410451941062138,0.03509306790329067,61.624831962585446,61.47534942626953,0.23280713552000945,0.2427814215140621
2015-10-07 00:00:00-04:00,61.92476885793333,62.000405625837956,61.871822543328534,61.95502471923828,1871000,0.0,0.0,0.0,0.0,0.0,0.04100533059790915,0.03495259277481739,61.648393630981445,61.493068567911784,0.24146655459797883,0.23822918837907286
2015-10-08 00:00:00-04:00,61.962624111945594,62.000445405521916,61.8264755340777,61.85673141479492,1118100,0.0,0.0,0.0,-0.0015865267569304953,-0.0015877866232231043,0.04064191274389243,0.03475036456461434,61.67345695495605,61.5062671661377,0.23539997876381752,0.23602762837636435
2015-10-09 00:00:00-04:00,61.78108022359213,61.9020979475843,61.78108022359213,61.849151611328125,1197400,0.0,0.0,0.0,-0.00012253805355422198,-0.0001225455619548892,0.040184269173176655,0.034754541966563114,61.691724967956546,61.51933943430583,0.2340794978693791,0.2328624594530398
2015-10-12 00:00:00-04:00,61.902072633917996,62.000405625837956,61.871822543328534,61.95502471923828,864100,0.0,0.0,0.0,0.0017117956374808063,0.0017103321851780486,0.04049411360349326,0.034888832325480124,61.71453094482422,61.53405075073242,0.23651149439512636,0.23202511208124132
2015-10-13 00:00:00-04:00,61.97771095426985,62.02309185778086,61.91719923577845,61.992835998535156,971700,0.0,0.0,0.0,0.0006103020613457133,0.0006101159027807916,0.03675787761457088,0.034736945435119036,61.75206298828125,61.55077101389567,0.2163082044945529,0.22824343093281826
2015-10-14 00:00:00-04:00,62.08365807038961,62.21980667114258,62.053402184586716,62.21980667114258,786300,0.0,0.0,0.0,0.0036612403506235403,0.0036545543246337023,0.037978349852812315,0.03528201744905678,61.80282897949219,61.56939417521159,0.19952527241346318,0.2364779280099576
2015-10-15 00:00:00-04:00,62.13656471448163,62.18951103811705,62.06848757225526,62.0987434387207,2264300,0.0,0.0,0.0,-0.001945734628552409,-0.001947630029204974,0.03455533872831429,0.03558158712584375,61.83018054962158,61.58562412261963,0.200780035764349,0.23886238626249034
2015-10-16 00:00:00-04:00,62.06847676731448,62.13655389768992,62.053351722072975,62.07604217529297,1241200,0.0,0.0,0.0,-0.000365567194610561,-0.0003656340305866385,0.0334839693634594,0.03534006422729982,61.84771614074707,61.59909534454346,0.20637781762524804,0.24338184422517598
2015-10-19 00:00:00-04:00,62.08360758327145,62.11386344446993,62.00797081563299,62.07604217529297,840100,0.0,0.0,0.0,0.0,0.0,0.030099931546233187,0.03533330481535064,61.87657299041748,61.61193981170654,0.19507806886885343,0.24791181866540365
2015-10-20 00:00:00-04:00,61.97771453857422,62.007970399569686,61.94745867757875,61.97771453857422,1348200,0.0,0.0,0.0,-0.0015839868856504236,-0.0015852427192018287,0.03048208803147129,0.035329881859650185,61.89485321044922,61.62114060719808,0.18590593117190374,0.2511050209507205
2015-10-21 00:00:00-04:00,62.0911979675293,62.15927513161593,62.04581703861709,62.0911979675293,943500,0.0,0.0,0.0,0.0018310360393243297,0.0018293617363302067,0.03093454706995004,0.03527738345380669,61.91880760192871,61.63398717244466,0.17826512644321013,0.25514301585202165
2015-10-22 00:00:00-04:00,62.091176474800875,62.24245580334042,62.091176474800875,62.19707489013672,1101300,0.0,0.0,0.0,0.001705184085235345,0.0017037319094367496,0.031284566580037705,0.03533674169329101,61.94692325592041,61.64947560628255,0.17542902639994715,0.26068157028622113
2015-10-23 00:00:00-04:00,62.083613762972,62.083613762972,62.023102034551805,62.03822708129883,1367100,0.0,0.0,0.0,-0.002553943398760694,-0.0025572102756672983,0.032074697930438795,0.03580058628922774,61.97275886535645,61.661940320332846,0.14486764583715014,0.26109833877620836
2015-10-26 00:00:00-04:00,62.12898699197963,62.174367897325624,62.10629653930663,62.10629653930664,1512200,0.0,0.0,0.0,0.0010972179768871104,0.001096616473189615,0.031172578572122533,0.035215655769408355,61.994071578979494,61.672031275431316,0.1301437928394909,0.26641236848518707
2015-10-27 00:00:00-04:00,62.219777727945655,62.2349027784512,62.12144470214844,62.12144470214844,929400,0.0,0.0,0.0,0.00024390703818921722,0.00024387729770342236,0.031140205231709375,0.03493042360440469,62.01387729644775,61.68000189463297,0.11652139321035955,0.2726171721207754
2015-10-28 00:00:00-04:00,62.159287541059236,62.159287541059236,61.939936722995306,61.94750213623047,2617300,0.0,0.0,0.0,-0.002800040577806362,-0.0028039680244783057,0.03238077478480408,0.03468266948144751,62.01894741058349,61.68858896891276,0.1109076754090195,0.27279631848486346
2015-10-29 00:00:00-04:00,61.87180605382186,61.87180605382186,61.69783634036208,61.728092193603516,943200,0.0,0.0,0.0,-0.0035418690836709343,-0.0035481563521518847,0.03477201878266571,0.035322770806087575,62.01138210296631,61.69515151977539,0.12517101460439697,0.26883728276643826
2015-10-30 00:00:00-04:00,61.72810932049516,61.86425781249999,61.71297850431932,61.8642578125,1474100,0.0,0.0,0.0,0.0022058938492610647,0.0022034644374510316,0.03281030003344246,0.03556972313094904,61.99890213012695,61.70335528055827,0.1268478736074933,0.26630835674304604
2015-11-02 00:00:00-05:00,61.72706165728225,61.80285502408805,61.70432422550683,61.742218017578125,2939200,0.169,0.0,0.0,-0.0019727028050955386,-0.001974651146027573,0.030568549492812798,0.035591601536647234,61.99242267608643,61.707390848795576,0.13661532583080252,0.2650072666225669
2015-11-03 00:00:00-05:00,61.69674540716186,61.72706391152405,61.59063353322595,61.6361083984375,3997100,0.0,0.0,0.0,-0.0017185909827601709,-0.0017200694544113682,0.030578037176641277,0.03550549131178332,61.97647686004639,61.711792119344075,0.15812837457712736,0.26151305832328525
2015-11-04 00:00:00-05:00,61.68919430156134,61.72709389609005,61.56792600786874,61.67403793334961,3594400,0.0,0.0,0.0,0.0006153784834519449,0.0006151892157565281,0.030724107014039912,0.034665714048863566,61.96242752075195,61.71293354034424,0.1720080330782825,0.261190757256627
2015-11-05 00:00:00-05:00,61.658875545708455,61.67403769652821,61.47697021453492,61.56034469604492,1715400,0.0,0.0,0.0,-0.0018434537629521408,-0.0018451550149479795,0.03088816106381017,0.03486773366418148,61.947608184814456,61.712557029724124,0.1930714596618334,0.2613975284479688
2015-11-06 00:00:00-05:00,61.37844328571656,61.40875602396,61.26475027797058,61.317806243896484,1198700,0.0,0.0,0.0,-0.003939848832003379,-0.003947630482154426,0.033555321482157494,0.035542735243692315,61.92104091644287,61.71027234395345,0.23853672067859832,0.26427107158248314
2015-11-09 00:00:00-05:00,61.219225018384876,61.34049901369933,61.20406866030176,61.264705657958984,2358300,0.0,0.0,0.0,-0.000865989656027244,-0.0008663648416896575,0.03260809099815749,0.03557731718570575,61.8865249633789,61.70747947692871,0.27974514976165993,0.2681162595365642
2015-11-10 00:00:00-05:00,61.340550742293225,61.42392523871617,61.272332616734786,61.332969665527344,1421000,0.0,0.0,0.0,0.0011142468870981581,0.0011136265747800733,0.03289538227813379,0.03544416747616034,61.85353164672851,61.70394077301025,0.3043751044698822,0.27167075138886515
2015-11-11 00:00:00-05:00,61.34055709838867,61.37087562592655,61.295082198415784,61.34055709838867,1303500,0.0,0.0,0.0,0.00012370887799351138,0.00012370122668128118,0.02908981919257651,0.03525056179192525,61.80956916809082,61.702412096659344,0.3120873176882881,0.27347734018060493
2015-11-12 00:00:00-05:00,61.423888314280084,61.43904467603348,61.34809494018555,61.34809494018555,1263900,0.0,0.0,0.0,0.00012288512125491202,0.00012287757149689473,0.028849848474245116,0.034455062048338404,61.772036743164065,61.697367922465006,0.32050407905970923,0.2772120909061937
2015-11-13 00:00:00-05:00,61.40115313089325,61.484527580252355,61.40115313089325,61.46178436279297,1583300,0.0,0.0,0.0,0.001853185868579521,0.0018514708381676237,0.03014153021945807,0.03463099962946512,61.74132385253906,61.69334004720052,0.31926775043886074,0.2788728879014092
2015-11-16 00:00:00-05:00,61.484527580252355,61.545158812152074,61.431471638175104,61.46178436279297,949100,0.0,0.0,0.0,0.0,0.0,0.03014153021945807,0.0344603473691615,61.710610961914064,61.68768018086751,0.3148889838344021,0.28008652771343984
2015-11-17 00:00:00-05:00,61.416309637086826,61.57547746369147,61.36325369488528,61.53000259399414,1155900,0.0,0.0,0.0,0.001109929233399587,0.0011093137173587393,0.030367112540277647,0.034546035260080515,61.68822536468506,61.683408164978026,0.31078839757665716,0.28051091455398
2015-11-18 00:00:00-05:00,61.49209086502874,61.537571508404376,61.44661600431597,61.499671936035156,944100,0.0,0.0,0.0,-0.0004929409504355053,-0.0004930624857672826,0.029242091722414616,0.033900254008294266,61.65864906311035,61.68202044169108,0.29831716236008415,0.28122144851557
2015-11-19 00:00:00-05:00,61.60582918294634,61.620991336128746,61.56793536532455,61.583091735839844,1085500,0.0,0.0,0.0,0.0013564267447061518,0.00135550762899748,0.02892136858256336,0.032825748421502425,61.62794990539551,61.68641681671143,0.270265681235502,0.2774921732141982
2015-11-20 00:00:00-05:00,61.63612155309817,61.63612155309817,61.54516602059949,61.567909240722656,1273800,0.0,0.0,0.0,-0.0002465367471693458,-0.0002465671423489867,0.02788309145696641,0.03272335703786326,61.6044340133667,61.68917954762777,0.252570449516363,0.27543150441048775
2015-11-23 00:00:00-05:00,61.55274525335181,61.62853863683525,61.50727037979464,61.59064483642578,1647300,0.0,0.0,0.0,0.0003692767219727333,0.00036920855610490035,0.027488890677897518,0.03271726881341301,61.578651428222656,61.69181900024414,0.2232621918557872,0.2736811462984823
2015-11-24 00:00:00-05:00,61.613380432128906,61.65885530432723,61.58306192310858,61.613380432128906,1361900,0.0,0.0,0.0,0.00036914040701319095,0.0003690722914554336,0.02753228618320859,0.03259389099677203,61.55324821472168,61.69621829986572,0.18363998250330826,0.27018313955052603
2015-11-25 00:00:00-05:00,61.643693855121604,61.66643128934478,61.59821320401142,61.62095642089844,904600,0.0,0.0,0.0,0.0001229601219150389,0.00012295256293887698,0.02608246416017321,0.03222022329105136,61.53692092895508,61.698252487182614,0.15969804758570397,0.2691298097025486
2015-11-27 00:00:00-05:00,61.67401885404681,61.68917521756981,61.62853819814889,61.651275634765625,516000,0.0,0.0,0.0,0.0004920276417017533,0.0004919066357921951,0.023118538923941088,0.032192897012074985,61.533080101013184,61.70154717763265,0.15573279558255182,0.26728763994663735
2015-11-30 00:00:00-05:00,61.643693855121604,61.681587651272274,61.5906379143796,61.62095642089844,6285200,0.0,0.0,0.0,-0.0004917856695586531,-0.0004919066357923107,0.021538972426094687,0.032180263076654864,61.520915031433105,61.70358136494954,0.13686050551610546,0.26618144322025483
2015-12-01 00:00:00-05:00,61.64907907149637,61.8617397500006,61.62629482659504,61.854148864746094,1780200,0.167,0.0,0.0,0.003784304194418109,0.0037771617291365456,0.024702774864158047,0.03271834236354201,61.5265115737915,61.70698674519857,0.14820478571943532,0.2667883762169612
2015-12-02 00:00:00-05:00,61.823726719805784,61.8313233945642,61.732584006399875,61.77815246582031,1413700,0.0,0.0,0.0,-0.0012286386656449322,-0.001229394060932255,0.024284230788505123,0.032413558781297626,61.533613777160646,61.71164086659749,0.15688268503421732,0.2655296336817034
2015-12-03 00:00:00-05:00,61.63390138040368,61.63390138040368,61.276932700911445,61.29971694946289,2510600,0.0,0.0,0.0,-0.007744412826559133,-0.007774556522579565,0.03687271163992696,0.03615957090687334,61.51489772796631,61.708572959899904,0.1615084049994999,0.26924421477597354
2015-12-04 00:00:00-05:00,61.42123340283152,61.55034799239774,61.36047155083478,61.54275131225586,3815200,0.0,0.0,0.0,0.003964689804250465,0.003956851133396646,0.039333544392463185,0.036822415285185026,61.514018058776855,61.711694399515785,0.16129561806244014,0.2661489745601404
2015-12-07 00:00:00-05:00,61.56550560904822,61.74019439991772,61.55031805072172,61.649051666259766,1543300,0.0,0.0,0.0,0.0017272603472755499,0.001725770348618912,0.03689488019703807,0.03674378480284024,61.53058032989502,61.71444873809814,0.15703805674792135,0.26460108935220295
